"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDX22","OUT027",5997.29638671875
"FDC60","OUT013",1532.09912109375
"NCE42","OUT049",2730.18286132812
"NCK42","OUT049",3269.40185546875
"DRE01","OUT017",3746.37963867188
"FDE57","OUT018",1775.02014160156
"DRK59","OUT019",574.836853027344
"FDB10","OUT027",5176.916015625
"FDQ25","OUT046",2606.17993164062
"FDY26","OUT017",4489.26220703125
"FDG28","OUT049",3819.09228515625
"FDM14","OUT049",1604.58190917969
"NCH29","OUT049",1730.94921875
"FDD48","OUT049",2267.380859375
"FDC17","OUT045",3706.75244140625
"DRH49","OUT027",2032.42370605469
"FDN44","OUT018",2328.88598632812
"FDC29","OUT045",1875.99401855469
"DRK01","OUT019",247.16633605957
"FDD48","OUT017",2063.951171875
"FDB59","OUT013",3129.5146484375
"FDY45","OUT010",743.293823242188
"FDX60","OUT035",1320.29895019531
"FDT09","OUT010",386.119964599609
"DRB24","OUT018",2239.95776367188
"FDL13","OUT035",4004.82836914062
"FDN16","OUT035",1808.10668945312
"FDK57","OUT013",2069.18603515625
"FDO22","OUT027",2206.14624023438
"FDC57","OUT010",392.988861083984
"FDZ13","OUT027",1525.77502441406
"FDW27","OUT013",2252.83374023438
"FDX10","OUT049",709.53271484375
"FDY08","OUT018",1709.23840332031
"FDA49","OUT017",1438.0224609375
"FDC32","OUT018",1270.04443359375
"FDO04","OUT035",913.67724609375
"NCZ54","OUT013",3439.31665039062
"FDY40","OUT045",750.498291015625
"FDW36","OUT045",1469.01086425781
"FDE11","OUT017",3545.06494140625
"DRE37","OUT045",2860.86254882812
"NCK19","OUT017",3073.39233398438
"FDT19","OUT035",2805.43603515625
"FDE56","OUT045",1154.20324707031
"FDZ57","OUT010",219.364532470703
"FDB35","OUT035",1620.78979492188
"FDF09","OUT010",26.6760025024414
"FDO34","OUT046",2968.60229492188
"FDA55","OUT046",3553.2080078125
"NCM18","OUT035",1221.12707519531
"FDJ20","OUT019",288.596832275391
"DRQ35","OUT019",330.402954101562
"FDG02","OUT013",2849.37719726562
"NCU29","OUT018",2342.7548828125
"FDL27","OUT027",1811.03308105469
"NCA54","OUT035",3074.47924804688
"FDJ32","OUT035",1032.71704101562
"FDB21","OUT019",498.374359130859
"FDR46","OUT035",2817.40698242188
"FDZ32","OUT046",1574.56945800781
"DRF36","OUT017",3830.49438476562
"NCU54","OUT017",3504.533203125
"NCI31","OUT017",575.026428222656
"DRA59","OUT035",2692.7724609375
"NCC55","OUT045",551.149536132812
"FDE44","OUT018",529.046691894531
"NCN26","OUT018",1566.73962402344
"FDC11","OUT049",1337.89575195312
"FDV24","OUT035",2148.8662109375
"FDR40","OUT019",181.810729980469
"NCQ17","OUT049",2663.90014648438
"FDC46","OUT045",3353.81884765625
"NCM18","OUT046",1175.46484375
"FDK16","OUT046",1486.18701171875
"FDI28","OUT017",1213.91650390625
"FDS11","OUT018",3318.16772460938
"DRD13","OUT046",942.610107421875
"FDL36","OUT035",1384.35424804688
"FDI27","OUT013",729.45556640625
"FDJ53","OUT019",234.847885131836
"FDS44","OUT045",4030.27099609375
"FDE28","OUT046",3663.0771484375
"FDQ33","OUT018",2671.54956054688
"FDB37","OUT017",4329.44384765625
"FDQ31","OUT045",1374.54577636719
"NCQ05","OUT046",2397.97827148438
"FDE10","OUT013",2172.42846679688
"FDF38","OUT017",647.102661132812
"FDE50","OUT019",767.23193359375
"DRG37","OUT010",348.050170898438
"NCH06","OUT049",3359.21704101562
"FDY14","OUT045",4532.279296875
"FDO27","OUT017",1522.52758789062
"FDQ19","OUT049",3833.43237304688
"FDZ26","OUT019",696.060607910156
"FDN51","OUT013",4694.931640625
"FDK20","OUT035",2168.08569335938
"FDD40","OUT018",2645.99145507812
"DRI25","OUT018",920.296142578125
"FDH56","OUT017",1844.22680664062
"FDI36","OUT027",5121.91748046875
"DRH11","OUT018",744.586547851562
"NCV18","OUT017",1980.64099121094
"DRI01","OUT049",3003.99194335938
"DRE48","OUT049",2813.10913085938
"FDS51","OUT035",989.642639160156
"FDM38","OUT017",840.44482421875
"FDB60","OUT027",4900.33984375
"FDY58","OUT035",4392.86328125
"FDY22","OUT045",2304.3701171875
"FDF11","OUT027",5003.513671875
"FDZ51","OUT035",1567.20727539062
"FDQ45","OUT017",3291.93994140625
"FDF17","OUT035",2989.53002929688
"NCF31","OUT027",3285.61181640625
"FDA37","OUT013",1977.25744628906
"FDO51","OUT046",819.486572265625
"FDF34","OUT013",2664.77221679688
"FDD57","OUT018",1272.56665039062
"FDO37","OUT046",4499.41455078125
"FDR49","OUT049",872.44921875
"FDS39","OUT049",2229.37890625
"FDI48","OUT027",1389.78894042969
"DRM35","OUT049",3297.32250976562
"FDV57","OUT035",3457.17163085938
"FDZ55","OUT013",2602.50390625
"FDI28","OUT035",1298.73803710938
"FDS21","OUT045",966.635559082031
"FDT34","OUT013",1718.23034667969
"DRI25","OUT035",949.377075195312
"FDT47","OUT010",234.859619140625
"DRH39","OUT045",1467.27917480469
"NCD54","OUT045",2141.52563476562
"FDU16","OUT027",2408.94848632812
"NCW29","OUT045",1856.46008300781
"FDV25","OUT027",6020.64013671875
"FDM56","OUT035",1636.86267089844
"FDZ04","OUT027",1923.25476074219
"FDG59","OUT019",23.6102294921875
"FDI56","OUT045",1333.45654296875
"FDS33","OUT035",1461.88708496094
"FDC23","OUT049",2930.12255859375
"FDT11","OUT049",3376.65209960938
"FDG17","OUT045",4187.90771484375
"FDZ44","OUT045",1442.935546875
"FDJ52","OUT013",2317.07666015625
"DRI23","OUT046",2321.638671875
"DRE15","OUT010",180.053146362305
"NCF07","OUT013",1541.10961914062
"NCR29","OUT049",946.643615722656
"FDE44","OUT019",110.527137756348
"FDT23","OUT035",1417.95617675781
"NCG06","OUT017",3287.18237304688
"NCU41","OUT010",528.027221679688
"FDH46","OUT017",1705.86315917969
"FDV31","OUT013",2666.66748046875
"NCT41","OUT027",4080.45361328125
"FDE22","OUT027",4167.27734375
"FDC26","OUT045",1671.85815429688
"DRF51","OUT017",692.354431152344
"NCY53","OUT019",352.832824707031
"FDY21","OUT017",3586.78247070312
"FDL27","OUT013",968.815734863281
"FDZ34","OUT049",4173.72900390625
"NCF43","OUT010",417.238494873047
"FDC21","OUT035",1709.826171875
"FDL26","OUT013",2364.64331054688
"FDT25","OUT010",246.071334838867
"NCR30","OUT046",1090.79113769531
"DRL23","OUT019",252.866088867188
"NCR05","OUT049",2868.19311523438
"NCE19","OUT018",834.386291503906
"FDY07","OUT035",730.872863769531
"FDB10","OUT017",3799.15600585938
"FDP57","OUT013",1707.38757324219
"FDU48","OUT019",343.227020263672
"FDH48","OUT035",1396.79528808594
"FDO33","OUT035",2090.6728515625
"NCU29","OUT045",2558.07275390625
"FDW35","OUT046",667.250793457031
"FDH05","OUT010",554.970642089844
"FDP26","OUT049",1560.064453125
"DRG27","OUT035",823.857116699219
"FDQ33","OUT046",2807.68627929688
"FDH20","OUT010",231.869873046875
"FDV14","OUT046",1333.88159179688
"DRD01","OUT046",787.245727539062
"NCI17","OUT049",1483.99780273438
"FDF39","OUT010",865.738586425781
"FDX37","OUT046",1674.09008789062
"NCX17","OUT035",3882.5009765625
"FDN03","OUT013",4471.111328125
"NCS41","OUT010",472.138793945312
"FDH34","OUT045",3128.611328125
"NCX53","OUT018",2112.29467773438
"FDY31","OUT046",2184.13818359375
"FDD20","OUT017",2288.7373046875
"FDE51","OUT045",788.357971191406
"FDV27","OUT046",1310.92370605469
"FDF16","OUT035",2444.10913085938
"FDZ02","OUT049",1381.32995605469
"NCK05","OUT045",1123.20947265625
"FDM12","OUT027",3720.0126953125
"NCA05","OUT018",1937.29870605469
"FDX33","OUT045",2417.40747070312
"FDM25","OUT049",2723.14135742188
"FDE41","OUT018",1214.86303710938
"FDW14","OUT045",1197.33020019531
"NCD30","OUT046",1512.22448730469
"FDB23","OUT010",911.24072265625
"FDF45","OUT046",1117.81860351562
"FDW20","OUT017",2329.29345703125
"FDF47","OUT045",2954.89819335938
"NCR05","OUT019",453.858947753906
"DRB01","OUT046",2288.84765625
"FDE36","OUT013",2824.90283203125
"FDU56","OUT049",3097.36938476562
"FDB23","OUT049",2894.28076171875
"FDN48","OUT049",1327.4521484375
"FDS43","OUT013",2919.87475585938
"NCN05","OUT013",2822.55834960938
"NCL53","OUT049",2894.4697265625
"FDL56","OUT046",1259.51599121094
"FDH17","OUT018",1244.74987792969
"FDP37","OUT046",2080.50122070312
"FDG09","OUT019",601.35888671875
"FDA55","OUT045",4112.8798828125
"FDX31","OUT049",3604.57568359375
"FDJ41","OUT045",3497.6806640625
"DRC24","OUT045",2603.712890625
"FDQ21","OUT035",2275.56372070312
"NCT54","OUT045",1521.85632324219
"FDH08","OUT049",4136.861328125
"FDY38","OUT018",3689.50317382812
"DRM11","OUT010",430.820404052734
"FDG32","OUT049",3070.97607421875
"NCH18","OUT046",3054.96118164062
"FDI20","OUT035",4805.78125
"FDA33","OUT018",2009.54772949219
"FDN45","OUT013",3442.38671875
"FDT45","OUT010",197.568878173828
"FDR32","OUT035",4047.02490234375
"FDA48","OUT017",3963.7041015625
"FDN23","OUT017",2548.07397460938
"NCR18","OUT035",704.983337402344
"FDD45","OUT046",1501.53137207031
"FDI22","OUT018",3372.73510742188
"FDT09","OUT013",2220.04248046875
"DRC24","OUT027",4394.01318359375
"FDT39","OUT046",2229.37939453125
"FDX28","OUT045",1390.92333984375
"FDA50","OUT018",1246.8046875
"FDT33","OUT027",4286.31103515625
"FDQ60","OUT049",2087.0263671875
"NCM19","OUT018",1596.20007324219
"FDF40","OUT046",4244.6357421875
"NCI30","OUT035",3658.81884765625
"FDK34","OUT049",3866.6435546875
"FDA38","OUT027",5766.67529296875
"FDT02","OUT045",560.318542480469
"FDC11","OUT017",1356.78369140625
"FDD08","OUT046",648.463745117188
"NCS29","OUT046",3796.45239257812
"DRI03","OUT010",571.52490234375
"FDK48","OUT035",1195.1689453125
"FDM52","OUT049",2527.67016601562
"FDP49","OUT035",962.600341796875
"DRA24","OUT046",2285.43774414062
"NCJ43","OUT049",2993.87817382812
"FDE11","OUT045",3337.03857421875
"FDP01","OUT049",2220.69287109375
"FDQ59","OUT018",1136.01647949219
"FDA43","OUT019",487.857269287109
"FDL14","OUT017",2427.453125
"FDV50","OUT010",281.359771728516
"FDT01","OUT027",5358.94970703125
"NCC42","OUT035",2076.7099609375
"FDO28","OUT046",1764.77221679688
"FDD32","OUT019",268.581115722656
"FDV45","OUT035",3353.12915039062
"NCW17","OUT019",457.0869140625
"NCJ17","OUT027",2107.88037109375
"NCF18","OUT049",3314.490234375
"FDP01","OUT045",2279.65649414062
"FDH24","OUT045",2572.85400390625
"FDI38","OUT027",6372.4453125
"FDX03","OUT035",761.507385253906
"FDY28","OUT046",3610.54248046875
"FDN34","OUT018",2659.05419921875
"FDJ02","OUT045",2525.84228515625
"FDW40","OUT019",368.852844238281
"FDX03","OUT017",682.916625976562
"FDE17","OUT027",3590.0908203125
"FDT58","OUT046",2524.984375
"FDI38","OUT013",3639.59301757812
"FDW22","OUT035",4076.49389648438
"FDS15","OUT027",3079.24536132812
"NCX06","OUT013",3180.89282226562
"DRK47","OUT035",4001.8037109375
"FDC23","OUT027",5513.3662109375
"FDM56","OUT010",246.088562011719
"FDP21","OUT046",3603.95385742188
"FDP58","OUT046",3356.5751953125
"FDA27","OUT019",988.715576171875
"FDK41","OUT019",220.839324951172
"NCH42","OUT046",4052.64331054688
"FDG29","OUT045",564.016235351562
"FDW15","OUT018",2284.2021484375
"FDD28","OUT018",691.878295898438
"FDQ37","OUT049",3597.61108398438
"FDC23","OUT035",3357.65161132812
"FDV13","OUT035",1498.40185546875
"FDK33","OUT046",3317.02612304688
"FDO33","OUT013",2271.18408203125
"FDN21","OUT017",2581.5576171875
"NCW06","OUT027",4790.2978515625
"FDI38","OUT035",4112.63427734375
"FDC21","OUT027",2477.36669921875
"NCS05","OUT046",2077.15356445312
"NCN53","OUT049",699.981750488281
"FDV40","OUT010",120.51969909668
"FDG60","OUT017",4161.21630859375
"NCY30","OUT027",4501.783203125
"FDM40","OUT045",2116.17578125
"NCO30","OUT046",2850.10327148438
"FDK10","OUT046",2705.75439453125
"FDM36","OUT045",2951.00756835938
"FDN10","OUT013",1828.77368164062
"FDM46","OUT018",1145.98010253906
"FDX50","OUT049",1608.55712890625
"FDP33","OUT045",3887.7099609375
"FDO12","OUT045",2967.14428710938
"FDC28","OUT013",1756.58190917969
"FDO31","OUT045",1230.08801269531
"FDX45","OUT035",2744.42529296875
"FDV21","OUT049",2136.73413085938
"FDH04","OUT049",1309.18322753906
"NCG54","OUT013",2658.10107421875
"FDO13","OUT046",2517.23510742188
"FDA09","OUT027",5200.15234375
"FDC38","OUT017",2001.86486816406
"NCO42","OUT046",2113.78540039062
"FDL45","OUT049",2188.482421875
"NCK31","OUT013",713.834838867188
"FDM39","OUT017",3004.1728515625
"FDC22","OUT010",443.699981689453
"FDF46","OUT046",2008.24279785156
"FDQ37","OUT045",3424.20727539062
"FDH41","OUT010",477.810241699219
"FDQ04","OUT046",712.015441894531
"NCQ02","OUT027",4531.720703125
"FDJ57","OUT027",5146.0166015625
"NCE07","OUT049",1956.81860351562
"FDE56","OUT013",954.016540527344
"FDI20","OUT049",4156.78662109375
"FDK36","OUT018",698.193664550781
"FDP08","OUT027",5584.24658203125
"FDF44","OUT017",2193.31396484375
"NCU53","OUT017",2308.08959960938
"FDF47","OUT035",3195.62060546875
"FDS55","OUT010",470.007202148438
"FDZ52","OUT010",233.776107788086
"FDL04","OUT018",1304.78173828125
"NCM26","OUT035",2740.49243164062
"FDX43","OUT049",2450.0654296875
"FDP52","OUT049",3953.63305664062
"DRK49","OUT045",667.943725585938
"FDE38","OUT013",2622.234375
"DRF13","OUT035",2586.6884765625
"FDK41","OUT010",154.244934082031
"FDJ04","OUT027",3115.98046875
"FDZ44","OUT018",1533.40124511719
"FDS11","OUT013",3774.2998046875
"FDA55","OUT049",3827.62548828125
"NCW53","OUT046",2857.64282226562
"FDB49","OUT027",2584.49194335938
"FDD23","OUT017",3420.900390625
"NCV42","OUT045",1836.77844238281
"NCZ29","OUT018",1810.29675292969
"FDQ26","OUT013",744.974731445312
"FDV08","OUT017",692.965881347656
"FDC53","OUT049",1167.29064941406
"FDV58","OUT010",658.784423828125
"NCP02","OUT019",152.021743774414
"DRI37","OUT045",892.342468261719
"FDQ12","OUT049",3992.93530273438
"FDE33","OUT046",1483.09240722656
"FDX27","OUT045",1351.94396972656
"FDM22","OUT017",824.1181640625
"NCH30","OUT019",291.775665283203
"FDC04","OUT017",3643.47534179688
"FDO38","OUT046",1309.71166992188
"FDV52","OUT027",2910.72485351562
"FDB32","OUT013",1528.015625
"FDV43","OUT018",552.103088378906
"FDI24","OUT018",2440.30590820312
"FDR40","OUT017",1568.19665527344
"FDW02","OUT049",2472.26953125
"FDE44","OUT049",821.490539550781
"FDL38","OUT046",1550.65441894531
"NCT54","OUT010",185.499877929688
"DRJ39","OUT010",416.7587890625
"FDW55","OUT049",4221.0126953125
"DRF13","OUT019",352.88671875
"NCW17","OUT049",2479.37548828125
"FDP13","OUT035",730.99072265625
"FDS08","OUT018",2473.82299804688
"NCP17","OUT035",1067.24084472656
"NCO53","OUT035",2978.42211914062
"FDH19","OUT045",2651.6240234375
"FDJ04","OUT017",1926.95300292969
"FDG10","OUT049",840.557739257812
"FDA40","OUT010",198.081176757812
"FDI53","OUT045",2366.14038085938
"FDU09","OUT010",203.352600097656
"FDK60","OUT045",1533.36340332031
"FDR43","OUT017",610.561645507812
"FDW22","OUT017",3539.6220703125
"DRP47","OUT010",421.324859619141
"DRG48","OUT010",444.746124267578
"FDA14","OUT035",2564.81811523438
"FDU49","OUT013",1357.84191894531
"FDK28","OUT045",4391.0751953125
"FDT19","OUT046",2948.17602539062
"NCQ42","OUT045",2003.36608886719
"FDD03","OUT045",3289.96240234375
"NCM53","OUT013",1608.1884765625
"NCX53","OUT045",2610.1220703125
"FDV14","OUT027",2460.60009765625
"NCZ54","OUT017",3141.302734375
"FDB39","OUT013",777.161926269531
"DRC24","OUT046",2379.61352539062
"FDY36","OUT013",1055.43420410156
"FDN01","OUT035",2868.27392578125
"DRH25","OUT046",903.349365234375
"FDV08","OUT046",734.078308105469
"NCP53","OUT049",4439.21533203125
"FDU52","OUT010",355.928039550781
"NCI42","OUT045",2367.03173828125
"FDZ14","OUT035",1982.04663085938
"FDF11","OUT046",2955.63452148438
"FDQ13","OUT018",1286.46069335938
"FDO32","OUT010",151.710571289062
"DRJ37","OUT018",2032.33093261719
"FDY43","OUT046",2648.72387695312
"NCT41","OUT017",2575.94506835938
"NCV17","OUT045",2189.99047851562
"FDM04","OUT027",1243.28491210938
"DRB48","OUT018",398.202850341797
"FDM24","OUT013",2439.23852539062
"FDT37","OUT049",3884.7822265625
"NCO05","OUT010",289.806579589844
"FDL13","OUT046",3590.13696289062
"FDL15","OUT017",2546.15502929688
"FDB11","OUT018",3365.56005859375
"FDL14","OUT019",371.701385498047
"FDY10","OUT019",309.017883300781
"FDJ40","OUT049",1871.00708007812
"NCW18","OUT046",3896.99780273438
"NCY06","OUT013",2256.91479492188
"DRE13","OUT018",1304.68310546875
"FDA26","OUT045",3575.06201171875
"NCE19","OUT010",180.378326416016
"FDE33","OUT035",1376.81848144531
"DRL59","OUT027",1448.86181640625
"FDY07","OUT046",817.534484863281
"FDF57","OUT018",2310.86401367188
"FDM58","OUT035",1845.96252441406
"FDP26","OUT027",2766.92602539062
"FDY32","OUT046",2721.029296875
"FDD51","OUT010",66.8149108886719
"FDU22","OUT018",1847.19470214844
"FDZ49","OUT018",3440.40576171875
"NCI42","OUT017",3233.154296875
"FDT04","OUT027",966.037292480469
"NCU41","OUT045",2942.41259765625
"FDS56","OUT045",3098.18798828125
"NCN42","OUT017",2719.56958007812
"FDK34","OUT046",3697.958984375
"FDB03","OUT017",3960.015625
"DRJ25","OUT035",1013.88403320312
"FDT25","OUT027",3334.10034179688
"FDN20","OUT013",2515.6337890625
"FDP09","OUT013",3380.29907226562
"FDM20","OUT019",501.697937011719
"NCG55","OUT046",1929.92749023438
"NCP14","OUT045",1798.09985351562
"NCH06","OUT046",2614.83178710938
"FDV52","OUT013",1859.18542480469
"NCL07","OUT035",697.135681152344
"DRJ11","OUT027",4745.23388671875
"DRO59","OUT013",1203.85803222656
"FDW15","OUT010",384.174591064453
"NCQ30","OUT035",1954.60070800781
"NCN54","OUT019",186.354690551758
"FDY01","OUT027",3184.52124023438
"FDX39","OUT035",3876.7607421875
"FDH53","OUT027",2394.99365234375
"FDA57","OUT035",754.091247558594
"NCC07","OUT010",247.726150512695
"FDU28","OUT013",2790.30590820312
"FDK36","OUT010",24.6633281707764
"FDR36","OUT018",535.858825683594
"NCQ17","OUT035",2544.59130859375
"FDS28","OUT019",147.250061035156
"FDE08","OUT045",2614.59497070312
"FDU22","OUT046",2132.94604492188
"FDG41","OUT045",1537.85266113281
"FDO31","OUT010",225.445175170898
"FDM21","OUT019",546.998962402344
"FDU40","OUT017",2837.08740234375
"FDV36","OUT018",2158.56176757812
"FDT10","OUT027",1696.76965332031
"FDX38","OUT045",768.789733886719
"NCU30","OUT027",3742.57202148438
"NCV06","OUT049",3355.35717773438
"FDT16","OUT035",4334.71923828125
"NCP41","OUT027",2436.90234375
"FDZ56","OUT017",3141.20336914062
"FDC22","OUT035",3154.1640625
"FDU10","OUT035",772.110412597656
"FDS46","OUT045",1938.38061523438
"FDO08","OUT049",2854.71362304688
"NCV42","OUT018",1591.80895996094
"FDP33","OUT035",4063.72338867188
"FDJ12","OUT046",3766.58618164062
"FDH04","OUT045",1414.37573242188
"NCU54","OUT013",3447.6064453125
"FDO36","OUT010",564.206298828125
"FDT37","OUT027",6965.6181640625
"FDD14","OUT010",615.223327636719
"FDA16","OUT013",3756.546875
"NCS42","OUT019",294.432098388672
"FDP10","OUT019",264.255462646484
"FDQ28","OUT049",2717.26416015625
"FDK57","OUT010",327.147338867188
"FDK02","OUT013",1989.22863769531
"FDW47","OUT018",1888.25537109375
"NCC42","OUT018",1915.12121582031
"FDQ37","OUT018",3654.18627929688
"FDL40","OUT046",1467.63818359375
"DRE13","OUT010",231.964813232422
"FDQ34","OUT027",2997.51586914062
"NCB54","OUT046",1831.96813964844
"FDS48","OUT049",2542.89282226562
"FDO15","OUT045",1030.91882324219
"NCT30","OUT013",735.034851074219
"FDU49","OUT027",2582.3486328125
"FDE21","OUT046",2245.74462890625
"FDS49","OUT019",284.893341064453
"FDT38","OUT027",2421.95678710938
"FDZ01","OUT045",1488.48083496094
"FDC41","OUT035",1314.01049804688
"DRG13","OUT010",496.284851074219
"NCZ42","OUT018",4101.31005859375
"NCM07","OUT045",1271.45385742188
"NCV17","OUT018",2169.50659179688
"DRK39","OUT035",1389.62524414062
"FDS37","OUT018",1638.53527832031
"FDV12","OUT019",352.910125732422
"NCG19","OUT018",3319.11962890625
"FDS51","OUT013",821.412414550781
"NCO14","OUT046",599.230224609375
"FDC38","OUT046",2020.20678710938
"FDN15","OUT046",2061.07666015625
"NCH42","OUT013",4164.62158203125
"FDQ22","OUT046",604.700439453125
"FDC05","OUT013",3052.62084960938
"FDZ31","OUT013",3208.88891601562
"DRJ23","OUT049",3283.673828125
"FDC52","OUT035",2518.43774414062
"DRD12","OUT010",234.699310302734
"FDV55","OUT017",2560.66650390625
"FDD32","OUT046",1335.16259765625
"FDR01","OUT049",3495.15551757812
"FDY08","OUT019",387.878112792969
"FDQ45","OUT045",3381.9912109375
"DRN11","OUT027",3765.79760742188
"NCS05","OUT018",2189.89526367188
"FDY32","OUT035",2649.64892578125
"NCD31","OUT045",2646.69946289062
"NCE06","OUT049",2475.9208984375
"NCP14","OUT046",1862.58154296875
"NCF18","OUT019",527.578186035156
"FDF14","OUT018",2018.02697753906
"FDB22","OUT017",2359.30078125
"NCH54","OUT049",2829.23461914062
"FDU27","OUT035",793.815246582031
"FDS58","OUT027",4505.150390625
"NCU29","OUT035",2829.24267578125
"FDJ57","OUT013",3285.09399414062
"FDL56","OUT049",1301.79846191406
"FDH60","OUT035",3216.74560546875
"FDN24","OUT018",757.592529296875
"FDD02","OUT017",2164.88134765625
"FDP15","OUT017",4226.82373046875
"FDB28","OUT027",5590.4052734375
"DRC49","OUT045",2345.12866210938
"NCG30","OUT018",1961.32690429688
"FDJ14","OUT049",1216.67602539062
"FDL52","OUT045",628.791687011719
"NCG19","OUT027",5988.49072265625
"NCN41","OUT035",2170.43823242188
"FDW22","OUT013",3787.31079101562
"FDI02","OUT013",1846.85473632812
"FDV51","OUT045",2430.1435546875
"FDV48","OUT046",1281.751953125
"NCL17","OUT019",362.179809570312
"FDP46","OUT045",1399.74353027344
"FDU10","OUT045",661.122802734375
"FDT37","OUT010",890.7216796875
"FDI27","OUT035",818.990234375
"FDN51","OUT046",4158.41748046875
"FDW07","OUT035",1268.25134277344
"FDN45","OUT049",3223.771484375
"DRN37","OUT027",4422.9384765625
"DRF48","OUT049",2808.1201171875
"FDP38","OUT019",143.107955932617
"NCX18","OUT027",4465.10107421875
"FDK45","OUT018",1619.17895507812
"FDZ37","OUT049",1347.65869140625
"FDS50","OUT018",3394.09155273438
"NCR54","OUT018",2947.97436523438
"NCS17","OUT035",1736.70300292969
"FDV31","OUT046",2393.93383789062
"DRE27","OUT017",1481.84887695312
"FDN60","OUT013",2655.7353515625
"FDK26","OUT013",3184.58935546875
"FDX37","OUT018",1291.55493164062
"FDW31","OUT046",2591.2626953125
"FDX26","OUT018",2901.97998046875
"DRL49","OUT019",243.622161865234
"FDU49","OUT017",1508.48181152344
"FDY58","OUT046",4044.68383789062
"FDN03","OUT045",3992.44213867188
"NCV06","OUT010",415.617706298828
"FDH53","OUT045",1286.41333007812
"FDG31","OUT018",838.977233886719
"NCC06","OUT045",2255.5166015625
"FDS13","OUT049",3578.52026367188
"FDP16","OUT035",4195.60693359375
"FDA35","OUT013",2236.7158203125
"DRP47","OUT018",3868.14575195312
"FDY28","OUT010",658.859130859375
"FDY20","OUT035",1341.48815917969
"NCH30","OUT017",1784.16540527344
"NCR29","OUT019",269.770935058594
"NCP05","OUT013",2539.85375976562
"NCF30","OUT019",292.287841796875
"FDA08","OUT035",2593.5
"FDN51","OUT027",6706.0615234375
"FDH12","OUT046",1815.21154785156
"FDY39","OUT017",3275.86547851562
"NCO53","OUT045",2811.17358398438
"FDB40","OUT046",2576.95874023438
"FDH02","OUT049",1282.33239746094
"FDY11","OUT027",1725.88513183594
"FDQ09","OUT019",355.603759765625
"FDP16","OUT013",4051.76977539062
"NCF55","OUT018",395.775787353516
"FDY09","OUT027",5070.7109375
"FDY39","OUT045",3493.73828125
"NCU53","OUT049",2549.89697265625
"NCT41","OUT049",2255.58642578125
"FDJ45","OUT046",705.64599609375
"FDR28","OUT013",2497.72924804688
"FDN08","OUT013",1925.85375976562
"FDJ07","OUT049",1899.70654296875
"FDZ09","OUT027",3868.57739257812
"FDQ14","OUT017",2412.95727539062
"FDY12","OUT027",1562.17858886719
"FDK57","OUT046",2114.37158203125
"FDD20","OUT049",2202.07299804688
"FDS36","OUT018",1797.52612304688
"FDI40","OUT049",1656.48327636719
"FDJ40","OUT045",1783.05334472656
"FDE08","OUT013",2468.8388671875
"DRK01","OUT013",1525.92919921875
"FDC58","OUT049",649.799194335938
"FDE50","OUT046",3459.24194335938
"FDX48","OUT035",2573.74609375
"DRM35","OUT018",2406.41259765625
"FDG41","OUT013",1669.8896484375
"FDB52","OUT046",3269.22534179688
"FDV19","OUT045",2763.68286132812
"DRG48","OUT017",2417.61279296875
"FDI26","OUT013",2743.69140625
"FDU11","OUT019",402.354827880859
"FDF59","OUT019",233.030838012695
"FDR07","OUT049",1438.203125
"NCE06","OUT017",2099.05444335938
"FDE10","OUT046",2156.3203125
"NCO55","OUT046",1693.19006347656
"FDZ13","OUT013",657.265075683594
"FDT50","OUT017",1512.3212890625
"FDH12","OUT010",262.636779785156
"FDD21","OUT045",1997.73547363281
"NCM05","OUT013",4983.21728515625
"FDK04","OUT013",801.157836914062
"FDN33","OUT017",1440.65893554688
"NCM18","OUT010",200.993453979492
"DRC25","OUT049",1445.81604003906
"FDT47","OUT017",1711.10375976562
"FDD45","OUT027",3033.05078125
"NCD07","OUT018",1450.1337890625
"NCY54","OUT010",484.163421630859
"FDL12","OUT049",1113.9541015625
"FDL02","OUT017",1732.01745605469
"FDC60","OUT035",1671.26257324219
"FDR37","OUT017",3372.49926757812
"FDY16","OUT017",3468.01196289062
"FDU26","OUT045",1947.37084960938
"FDN24","OUT013",861.766052246094
"FDH44","OUT013",2417.4658203125
"FDE23","OUT010",127.073631286621
"FDW60","OUT017",2850.86962890625
"FDQ55","OUT049",1934.64245605469
"FDV32","OUT027",2140.18334960938
"FDV03","OUT010",362.907196044922
"FDY14","OUT010",662.453918457031
"NCL55","OUT027",6517.23388671875
"DRF25","OUT017",777.652709960938
"FDX03","OUT046",687.309387207031
"FDF40","OUT045",4070.57421875
"FDX24","OUT010",145.129669189453
"FDA25","OUT049",1630.07360839844
"FDH21","OUT018",2364.86376953125
"FDB47","OUT010",460.699462890625
"FDT34","OUT019",406.193176269531
"FDS39","OUT010",345.108306884766
"NCU05","OUT046",1266.19580078125
"FDE02","OUT049",1371.77819824219
"FDL25","OUT035",1296.99426269531
"FDC50","OUT049",1592.43505859375
"FDZ32","OUT049",1543.62219238281
"FDV14","OUT045",1312.91259765625
"FDR07","OUT045",1351.81359863281
"FDB26","OUT049",919.572875976562
"NCR50","OUT045",2784.08740234375
"FDP01","OUT018",1812.29284667969
"FDH57","OUT045",1972.93371582031
"FDM60","OUT027",1146.99755859375
"FDA45","OUT017",2779.1953125
